,id,county,state_pm,abs_pm,latitude,longitude,lanes
0,400000,41,19.23,459.835,38.081497999999996,-122.547963,4
1,400001,85,38.26,387.897,37.364084999999996,-121.901149,5
2,400002,81,14.67,416.89300000000003,37.584097,-122.328465,5
3,400006,1,13.54,23.767,37.605003,-122.065542,4
4,400007,81,15.25,417.43699999999995,37.586936,-122.337721,5
5,400009,1,5.7,11.01,37.864883,-122.303345,5
6,400010,81,20.27,422.457,37.629765,-122.40236499999999,4
7,400011,41,16.15,456.755,38.041862,-122.536533,5
8,400014,85,27.22,376.491,37.245818,-121.775473,5
9,400015,1,3.09,33.15,37.534901,-122.076575,3
10,400017,85,10.07,10.07,37.253303,-121.94543999999999,4
11,400025,13,13.7,45.192,37.892272,-122.06331000000002,5
12,400026,1,43.47,59.403,37.809611,-122.24636299999999,4
13,400027,13,1.24,14.573,37.914241,-122.317388,4
14,400028,81,22.96,45.5,37.649733000000005,-122.45196200000001,4
15,400030,85,3.64,3.64,37.359087,-121.90653799999998,4
16,400031,1,40.11,56.34,37.787056,-122.19619099999998,4
17,400037,13,17.58,49.133,37.943971000000005,-122.058927,6
18,400038,1,14.95,25.177,37.622701,-122.078223,5
19,400039,81,20.78,422.967,37.637025,-122.40403500000001,4
20,400040,85,2.87,2.86,37.294949,-121.87310900000001,3
21,400041,1,15.8,26.026999999999997,37.633534999999995,-122.085656,4
22,400043,75,3.3,431.63,37.753591,-122.40309199999999,4
23,400044,95,5.06,63.198,38.116791,-122.106303,2
24,400045,85,4.02,4.02,37.363402,-121.90223300000001,4
25,400048,13,1.15,5.497999999999999,37.867259999999995,-122.199105,4
26,400049,13,17.01,16.744,38.014621999999996,-121.99444799999999,4
27,400050,1,15.41,15.232999999999999,37.688984000000005,-122.114253,3
28,400052,85,6.14,6.14,37.255790999999995,-121.875479,3
29,400053,13,11.16,42.568000000000005,37.862138,-122.034099,4
30,400057,85,1.33,1.33,37.335021999999995,-121.93552199999999,3
31,400059,85,7.97,7.97,37.250481,-121.907735,3
32,400060,1,6.2,11.51,37.871809999999996,-122.305549,5
33,400065,85,4.9,4.89,37.320291999999995,-121.890281,2
34,400067,1,12.94,23.166999999999998,37.597694,-122.06028500000001,4
35,400069,85,42.77,392.44300000000004,37.385758,-121.977493,4
36,400071,81,13.93,14.655999999999999,37.567395,-122.26938999999999,3
37,400073,85,9.4,21.953000000000003,37.2563,-121.95555900000001,2
38,400074,95,3.4,30.872,38.108307,-122.22977,3
39,400075,1,45.56,61.493,37.825759999999995,-122.275143,6
40,400078,13,15.42,46.912,37.913722,-122.066597,6
41,400079,13,0.51,13.843,37.904377000000004,-122.313309,4
42,400082,13,6.27,19.602999999999998,37.980187,-122.317007,4
43,400083,1,2.89,1.043,37.839128,-122.264826,4
44,400084,85,8.22,9.602,37.329258,-122.01205300000001,4
45,400085,85,6.1,6.1,37.255594,-121.87471000000001,3
46,400088,85,7.65,7.65,37.414988,-121.91268500000001,4
47,400090,13,7.3,38.673,37.819445,-121.993177,5
48,400091,1,22.5,32.727,37.707229999999996,-122.16208700000001,5
49,400093,1,33.8,44.027,37.811953,-122.303779,4
50,400094,1,28.88,39.107,37.776769,-122.236107,4
51,400096,85,6.17,6.227,37.417981,-121.97254699999999,3
52,400097,85,13.93,14.106,37.279012,-122.01061399999999,3
53,400098,81,16.49,418.713,37.589175,-122.359999,4
54,400100,85,12.39,24.943,37.295052,-121.938872,3
55,400101,13,1.81,6.1579999999999995,37.872945,-122.189548,5
56,400103,1,2.89,1.043,37.839085,-122.26443,4
57,400104,85,7.11,7.162000000000001,37.419313,-121.95548000000001,3
58,400105,13,4.35,35.758,37.77936,-121.97646399999999,4
59,400106,81,14.93,417.153,37.586325,-122.332169,5
60,400107,81,11.72,413.907,37.551284,-122.29401399999999,4
61,400108,85,4.06,16.613,37.190197,-121.99277099999999,2
62,400109,85,37.61,387.283,37.362706,-121.889426,4
63,400110,13,18.14,49.693000000000005,37.951643,-122.055554,6
64,400111,1,18.85,34.882,37.701409999999996,-121.888557,5
65,400112,13,2.81,3.069,37.998096000000004,-122.03823200000001,4
66,400113,13,2.62,15.953,37.932553000000006,-122.32601299999999,4
67,400115,1,15.41,15.232999999999999,37.688688,-122.114306,3
68,400116,81,20.57,422.793,37.634035,-122.403213,4
69,400118,13,4.41,35.783,37.780195,-121.976672,4
70,400119,81,18.58,420.767,37.608473,-122.389316,4
71,400122,85,4.21,4.21,37.36614,-121.901132,3
72,400124,13,11.914000000000001,25.247,38.036871999999995,-122.249008,4
73,400125,81,19.49,421.67699999999996,37.61875,-122.39902099999999,6
74,400126,1,5.09,10.4,37.856365999999994,-122.301014,5
75,400127,1,0.89,30.95,37.516003000000005,-122.10686100000001,3
76,400128,95,1.74,29.212,38.084834,-122.23313600000002,3
77,400132,85,2.11,2.11,37.243208,-121.80638700000002,4
78,400134,1,24.75,34.977,37.731787,-122.188781,5
79,400137,1,8.83,19.057000000000002,37.54653,-122.022581,4
80,400138,85,32.92,382.589,37.317118,-121.83048500000001,5
81,400141,1,6.37,16.597,37.523522,-121.989607,4
82,400143,41,18.62,459.225,38.074388,-122.54148300000001,5
83,400145,85,4.03,4.03,37.251692999999996,-121.83850100000001,3
84,400146,1,19.68,29.906999999999996,37.680405,-122.123301,6
85,400147,85,2.04,2.04,37.342209999999994,-121.926305,3
86,400148,85,8.23,8.23,37.250664,-121.912479,3
87,400149,85,48.59,398.26300000000003,37.4118,-122.077964,3
88,400150,13,12.17,43.543,37.874155,-122.04434599999999,4
89,400152,13,6.31,37.683,37.805463,-121.99026200000002,5
90,400153,1,15.46,31.491999999999997,37.700927,-121.826692,7
91,400154,85,7.05,19.602999999999998,37.226341999999995,-121.97515700000001,2
92,400156,75,2.05,52.011,37.727078999999996,-122.44501899999999,5
93,400158,85,8.17,8.222000000000001,37.421059,-121.93678,3
94,400160,85,35.64,385.309,37.348392,-121.86058899999999,4
95,400162,81,11.49,12.216,37.552538,-122.307782,2
96,400164,1,2.11,32.17,37.530179,-122.093116,3
97,400168,85,43.83,393.467,37.391166,-121.995524,4
98,400169,13,11.94,43.348,37.871257,-122.042369,5
99,400171,13,4.53,8.878,37.891457,-122.15206699999999,4
100,400172,85,40.59,390.26300000000003,37.376264,-121.93971200000001,4
101,400174,85,23.48,23.656,37.403686,-122.06976,3
102,400176,1,5.892,11.202,37.867545,-122.30418300000001,5
103,400178,85,1.53,1.53,37.276874,-121.863698,2
104,400180,1,19.04,29.267,37.674405,-122.114201,5
105,400181,85,27.02,376.291,37.244125,-121.77252800000001,4
106,400182,13,2.05,15.383,37.925458,-122.32064799999999,6
107,400183,81,24.81,426.99699999999996,37.689941999999995,-122.39066899999999,4
108,400184,13,19.09,50.597,37.964604,-122.055102,4
109,400185,85,16.06,16.236,37.303131,-122.034527,3
110,400186,1,11.05,21.276999999999997,37.572471,-122.046218,4
111,400189,1,3.28,13.507,37.493107,-121.94892800000001,4
112,400190,1,28.07,38.297,37.771395,-122.22316299999999,4
113,400192,1,23.35,33.577,37.71565,-122.173379,6
114,400193,13,17.01,48.528999999999996,37.935406,-122.060387,4
115,400195,85,33.27,382.903,37.321278,-121.834098,4
116,400197,13,6.73,11.078,37.895088,-122.11296200000001,4
117,400201,85,6.7,6.752000000000001,37.419185999999996,-121.96283100000001,3
118,400202,13,2.31,66.236,37.92135,-122.33761499999999,3
119,400203,1,44.68,60.613,37.822145,-122.259965,4
120,400204,1,1.31,31.37,37.521657,-122.102892,3
121,400206,85,41.87,391.543,37.381356,-121.96211000000001,4
122,400207,13,7.98,39.353,37.827979,-121.99814199999999,4
123,400208,13,15.79,47.309,37.918191,-122.06363999999999,5
124,400209,85,17.49,17.666,37.319961,-122.049031,4
125,400211,13,13.37,44.861999999999995,37.8897,-122.058213,5
126,400212,13,2.53,33.903,37.75546,-121.962333,4
127,400213,85,11.16,11.335999999999999,37.259192,-121.967128,4
128,400214,41,18.76,460.033,38.076333,-122.54236999999999,4
129,400216,13,1.98,65.906,37.919641999999996,-122.332292,3
130,400218,1,33.15,43.376999999999995,37.803542,-122.301498,4
131,400221,85,12.28,24.833000000000002,37.293614,-121.937899,3
132,400222,85,13.52,13.696,37.275395,-122.00470200000001,3
133,400223,85,23.28,372.587,37.208513,-121.721905,4
134,400224,1,2.63,0.7829999999999999,37.835531,-122.26601299999999,4
135,400225,1,20.65,30.877,37.689656,-122.13658799999999,4
136,400227,85,40.81,390.44699999999995,37.377237,-121.94358600000001,5
137,400228,1,23.53,33.757,37.717690000000005,-122.17541499999999,6
138,400231,75,6.52,56.493,37.762469,-122.392743,3
139,400232,1,0.35,10.276,37.468847,-121.90738300000001,3
140,400235,13,11.380999999999998,24.714000000000002,38.030602,-122.25496799999999,4
141,400236,85,5.26,5.25,37.325009,-121.89298400000001,3
142,400237,85,23.43,372.70099999999996,37.210372,-121.723483,4
143,400238,85,7.53,7.53,37.413256,-121.912324,4
144,400240,85,9.55,22.103,37.258184,-121.95385300000001,3
145,400242,1,34.9,45.126999999999995,37.824311,-122.29145700000001,4
146,400246,85,42.89,392.527,37.386551000000004,-121.97946200000001,4
147,400248,1,8.87,19.097,37.546915000000006,-122.02316299999998,4
148,400249,1,4.66,14.887,37.506892,-121.96667099999999,4
149,400251,13,6.12,10.468,37.893156,-122.12381200000002,4
150,400252,1,20.42,30.647,37.687544,-122.133225,4
151,400253,85,2.1,2.1,37.342957,-121.925721,3
152,400255,75,1.4,429.694,37.727662,-122.402599,5
153,400257,85,2.66,2.65,37.291715,-121.871799,3
154,400258,85,4.36,4.36,37.313462,-121.886197,3
155,400260,81,25.98,428.167,37.706585,-122.39445500000001,4
156,400261,1,42.76,58.693000000000005,37.805061,-122.234851,4
157,400263,81,13.72,415.94300000000004,37.573665000000005,-122.317153,5
158,400264,85,48.88,398.55300000000005,37.413855,-122.082578,4
159,400265,95,1.46,59.598,38.070184999999995,-122.12636,2
160,400268,85,5.18,5.18,37.255651,-121.858078,3
161,400270,13,18.94,18.674,38.022118,-121.96234199999999,4
162,400272,81,11.35,413.57300000000004,37.546867999999996,-122.290231,4
163,400274,85,4.68,4.737,37.409627,-121.997252,3
164,400275,1,18.48,28.706999999999997,37.667821,-122.10834799999999,5
165,400276,81,21.19,43.733999999999995,37.62897,-122.43288500000001,3
166,400278,85,10.2,22.753,37.266560999999996,-121.948692,3
167,400280,85,0.45,0.45,37.26198,-121.858479,2
168,400283,41,17.04,458.31300000000005,38.053731,-122.530648,4
169,400284,1,15.54,25.767,37.630266999999996,-122.083308,4
170,400287,95,5.06,63.093,38.116566999999996,-122.106057,2
171,400289,13,7.06,11.408,37.896274,-122.107979,5
172,400291,81,11.35,413.537,37.546976,-122.29003200000001,5
173,400292,85,5.78,7.162000000000001,37.316378,-121.972052,4
174,400295,95,1.46,59.493,38.070032,-122.126275,2
175,400296,85,8.03,8.082,37.420359000000005,-121.93915,3
176,400297,1,15.68,15.503,37.689523,-122.119266,3
177,400298,85,12.24,24.793000000000003,37.293046999999994,-121.93786100000001,3
178,400300,1,33.35,43.577,37.805659000000006,-122.30391399999999,3
179,400301,13,8.692,22.025,37.999311,-122.28411000000001,4
180,400302,1,42.11,58.188,37.800558,-122.227577,4
181,400303,13,12.24,43.613,37.875017,-122.045018,4
182,400304,41,18.24,458.845,38.069309000000004,-122.53888400000001,4
183,400307,13,2.81,3.069,37.997771,-122.03856,3
184,400308,1,42.11,58.34,37.800758,-122.227469,4
185,400309,1,3.47,13.697000000000001,37.495016,-121.95135900000001,4
186,400312,1,19.37,29.596999999999998,37.677442,-122.118925,6
187,400313,13,7.62,20.953000000000003,37.993511,-122.301607,4
188,400314,81,11.7,12.425999999999998,37.552461,-122.303913,2
189,400316,81,20.96,423.147,37.639474,-122.40519499999999,4
190,400317,1,2.11,32.17,37.529874,-122.093324,3
191,400318,75,2.64,52.613,37.731198,-122.43625800000001,4
192,400319,81,10.72,33.266,37.506335,-122.337198,4
193,400321,1,17.82,28.046999999999997,37.659178999999995,-122.10331200000002,5
194,400322,75,3.87,53.831,37.734299,-122.409462,4
195,400323,13,4.05,8.398,37.892701,-122.16068,4
196,400324,13,20.06,19.794,38.018708000000004,-121.941653,4
197,400325,85,31.82,381.45300000000003,37.304612,-121.81800600000001,4
198,400329,13,0.44,13.773,37.903574,-122.31244,4
199,400330,85,45.63,395.30300000000005,37.398628,-122.026802,4
200,400331,81,19.63,421.81699999999995,37.62072,-122.399676,4
201,400333,1,23.69,33.917,37.719584000000005,-122.17708600000002,4
202,400334,1,14.98,31.164,37.701111,-121.817968,5
203,400335,1,21.15,31.158,37.720756,-121.937891,4
204,400336,85,9.1,9.1,37.250624,-121.92820900000001,4
205,400337,95,1.09,28.561999999999998,38.075741,-122.23168799999999,3
206,400338,81,24.75,47.29,37.671397999999996,-122.466632,4
207,400339,1,41.51,57.74,37.79841,-122.216924,4
208,400340,81,20.28,422.50300000000004,37.629746000000004,-122.40266100000001,4
209,400341,1,28.07,38.297,37.771469,-122.22306999999999,4
210,400343,85,2.7,2.7,37.348907000000004,-121.917833,3
211,400345,13,2.66,7.007999999999999,37.882713,-122.1802,5
212,400349,41,17.33,458.603,38.057912,-122.530824,4
213,400350,81,10.78,33.326,37.506759,-122.33851999999999,4
214,400353,85,42.19,391.827,37.383125,-121.967496,4
215,400354,13,3.76,8.107999999999999,37.892849,-122.166614,5
216,400359,13,3.46,67.38600000000001,37.922431,-122.357855,3
217,400360,1,24.65,34.876999999999995,37.730698,-122.187572,4
218,400361,13,2.97,16.303,37.937368,-122.326196,4
219,400363,1,4.58,14.807,37.505941,-121.965865,4
220,400369,95,3.03,61.063,38.088513,-122.10951499999999,2
221,400372,85,42.58,392.25300000000004,37.38482,-121.974251,4
222,400376,1,2.48,12.405999999999999,37.496302,-121.923874,4
223,400378,13,2.05,15.383,37.925318,-122.32096499999999,5
224,400381,81,16.64,418.827,37.590637,-122.36193,4
225,400382,41,15.85,456.455,38.037634999999995,-122.536716,4
226,400383,1,18.72,28.947,37.670804,-122.110602,6
227,400388,81,3.2,405.38699999999994,37.480426,-122.17468799999999,5
228,400389,13,3.0,7.348,37.887084,-122.177406,5
229,400390,41,19.23,460.50300000000004,38.081688,-122.547804,4
230,400392,41,17.79,458.395,38.063596999999994,-122.535214,4
231,400393,13,9.1,40.508,37.837989,-122.01448400000001,4
232,400394,85,38.35,388.023,37.364382,-121.90269199999999,5
233,400395,13,1.4,65.374,37.914244000000004,-122.32587099999999,3
234,400397,75,2.05,52.023,37.726890999999995,-122.44551200000001,5
235,400400,85,35.11,384.74300000000005,37.34241,-121.85454299999999,4
236,400401,13,7.98,39.388000000000005,37.827921999999994,-121.99838000000001,4
237,400406,1,2.32,0.473,37.831109999999995,-122.266925,4
238,400407,13,1.4,65.304,37.914274,-122.325581,3
239,400409,1,3.05,13.277000000000001,37.490584000000005,-121.945998,4
240,400410,85,0.81,0.81,37.240325,-121.78206200000001,3
241,400411,13,6.27,19.602999999999998,37.980256,-122.317154,4
242,400413,13,2.57,6.917999999999999,37.881791,-122.18156200000001,4
243,400414,85,6.09,7.472,37.317941999999995,-121.977301,4
244,400416,85,7.16,19.713,37.227752,-121.974276,2
245,400417,1,4.03,14.257,37.500569,-121.958606,4
246,400418,85,2.66,2.66,37.291828,-121.87183600000002,3
247,400420,81,16.0,418.18699999999995,37.587303000000006,-122.351386,5
248,400421,81,17.05,419.273,37.594295,-122.367943,5
249,400422,1,23.35,33.577,37.715784,-122.173158,4
250,400423,1,3.86,33.92,37.541467,-122.06568100000001,3
251,400425,81,0.78,403.00300000000004,37.459416,-122.13928600000001,4
252,400427,1,16.7,26.927,37.64476,-122.09391799999999,4
253,400428,41,16.15,457.423,38.041790999999996,-122.53626299999999,5
254,400429,85,6.98,8.362,37.319424,-121.993175,4
255,400430,13,7.227,20.56,37.991671000000004,-122.30836200000002,5
256,400432,1,5.7,11.01,37.864887,-122.30301999999999,5
257,400435,85,46.81,396.483,37.403153,-122.047463,4
258,400436,85,10.57,23.123,37.271687,-121.94703700000001,3
259,400437,13,6.87,38.278,37.813185,-121.99341799999999,4
260,400438,13,2.25,6.598,37.87761,-122.184005,4
261,400439,81,17.22,419.44300000000004,37.595859000000004,-122.37034799999999,5
262,400440,85,36.11,385.779,37.353727,-121.865827,4
263,400441,81,17.22,419.407,37.595999,-122.37006000000001,5
264,400442,1,24.6,34.827,37.730017,-122.18722,5
265,400443,13,2.97,16.303,37.937478999999996,-122.32594499999999,4
266,400444,85,3.84,3.84,37.25025,-121.83555700000001,3
267,400445,13,2.62,15.953,37.932712,-122.325878,4
268,400446,13,3.98,35.388000000000005,37.774370000000005,-121.97398100000001,4
269,400448,1,3.86,33.92,37.541756,-122.065675,3
270,400449,85,7.11,7.162000000000001,37.419452,-121.95549799999999,3
271,400450,13,9.1,40.473,37.838066999999995,-122.014224,4
272,400451,1,10.12,20.347,37.561479,-122.036403,4
273,400454,1,33.15,43.376999999999995,37.803327,-122.301708,4
274,400457,85,1.53,1.52,37.276763,-121.86366100000001,2
275,400460,41,17.04,457.645,38.05375,-122.530892,4
276,400461,85,6.34,6.34,37.254781,-121.87891699999999,3
277,400462,95,9.96,68.098,38.182315,-122.134276,2
278,400463,1,17.99,28.217,37.661372,-122.104698,5
279,400464,85,10.88,11.056,37.258029,-121.96221100000001,3
280,400465,13,6.935,20.268,37.9891,-122.31266299999999,4
281,400468,1,6.1,16.327,37.521308000000005,-121.98551699999999,4
282,400470,13,1.24,14.573,37.914219,-122.317555,4
283,400473,81,20.57,422.75699999999995,37.634102,-122.402969,4
284,400474,85,28.5,377.77099999999996,37.256295,-121.79463899999999,4
285,400478,13,10.195,23.528000000000002,38.016698,-122.267706,4
286,400479,85,3.94,3.94,37.362439,-121.90321100000001,4
287,400480,1,45.31,61.395,37.824968,-122.270895,4
288,400484,81,19.5,421.723,37.618753000000005,-122.39936000000002,5
289,400485,85,10.29,10.29,37.254231,-121.94921599999999,3
290,400486,1,19.96,30.186999999999998,37.683114,-122.127218,6
291,400488,1,13.78,24.006999999999998,37.608066,-122.067407,5
292,400489,1,45.31,61.243,37.824791,-122.270978,2
293,400490,1,7.36,17.587,37.531271000000004,-122.00473400000001,4
294,400492,1,38.89,54.803999999999995,37.780572,-122.173006,4
295,400494,13,6.98,11.328,37.895807,-122.108492,5
296,400495,1,25.51,35.736999999999995,37.740829999999995,-122.196448,4
297,400496,1,5.76,35.82,37.560476,-122.041091,3
298,400497,81,23.53,425.717,37.672002,-122.39083500000001,4
299,400498,1,27.53,37.757,37.764896,-122.217766,4
300,400499,85,8.42,9.802,37.331068,-122.014931,4
301,400501,13,11.914000000000001,25.247,38.036851,-122.249232,4
302,400503,81,21.48,423.667,37.646963,-122.40631699999999,5
303,400504,81,9.28,10.006,37.531103,-122.330303,2
304,400505,13,17.01,48.501999999999995,37.935645,-122.06010400000001,5
305,400507,85,15.67,15.845999999999998,37.298931,-122.02980600000001,3
306,400508,85,2.55,2.55,37.34766,-121.919969,3
307,400513,41,18.76,459.365,38.076213,-122.542571,4
308,400514,85,1.28,1.28,37.334602000000004,-121.93628799999999,3
309,400515,1,19.96,30.186999999999998,37.683298,-122.126995,6
310,400516,13,15.41,15.078,38.009807,-122.023367,4
311,400519,85,4.87,4.87,37.255257,-121.85256000000001,3
312,400521,13,2.07,2.329,37.987589,-122.04050900000001,3
313,400525,41,16.3,456.905,38.043797999999995,-122.535322,5
314,400527,81,14.93,417.11699999999996,37.586467999999996,-122.331956,4
315,400528,85,22.49,22.666,37.388892999999996,-122.06882900000001,3
316,400529,1,19.37,29.596999999999998,37.677613,-122.118725,5
317,400531,81,11.72,413.94300000000004,37.551204999999996,-122.29422,5
318,400532,13,5.34,9.687999999999999,37.890463000000004,-122.137515,4
319,400534,1,11.66,21.886999999999997,37.581087,-122.048943,4
320,400535,85,0.98,0.97,37.349493,-121.83921799999999,5
321,400536,1,13.14,23.366999999999997,37.600243,-122.061912,5
322,400538,13,6.763,20.096,37.987131,-122.314625,4
323,400539,1,11.05,21.276999999999997,37.572565999999995,-122.045996,5
324,400540,81,21.76,423.94699999999995,37.65101,-122.406709,5
325,400545,85,46.02,395.69300000000004,37.40013,-122.03362800000001,4
326,400546,1,21.47,31.478,37.724687,-121.941,5
327,400547,41,8.52,449.125,37.942551,-122.515478,4
328,400549,1,38.89,54.956,37.78073,-122.172868,4
329,400550,13,6.45,10.798,37.89455,-122.118824,4
330,400551,95,9.96,67.993,38.182144,-122.13379599999999,2
331,400552,75,3.44,53.413000000000004,37.731804,-122.421878,4
332,400553,13,2.53,33.938,37.755435,-121.962571,4
333,400554,13,7.51,38.883,37.822475,-121.993421,4
334,400560,85,7.63,9.012,37.324839000000004,-122.00289099999999,4
335,400563,85,5.26,5.26,37.325124,-121.89306200000001,3
336,400565,1,11.42,21.647,37.577647999999996,-122.04798999999998,4
337,400566,1,2.48,12.39,37.496212,-121.924229,4
338,400567,85,6.7,6.752000000000001,37.418931,-121.96282099999999,4
339,400568,81,18.58,420.80300000000005,37.608375,-122.389578,6
340,400570,1,28.88,39.107,37.776614,-122.23624199999999,4
341,400573,75,6.52,56.481,37.770861,-122.397356,3
342,400574,1,22.96,33.187,37.711717,-122.16825800000001,4
343,400575,75,3.44,53.401,37.731873,-122.41775700000001,4
344,400576,1,7.11,17.337,37.529088,-122.001101,4
345,400577,85,3.8,3.8,37.249660999999996,-121.835108,4
346,400578,81,1.96,404.18300000000005,37.469612,-122.15660700000001,4
347,400579,13,4.72,9.068,37.890953,-122.148661,4
348,400580,13,8.2,12.548,37.89816,-122.08750900000001,5
349,400581,85,2.87,2.927,37.402668,-122.02906899999999,2
350,400582,85,13.52,13.696,37.275211999999996,-122.004898,3
351,400586,85,40.75,390.423,37.376835,-121.94253700000002,4
352,400591,85,31.83,381.463,37.304727,-121.818118,5
353,400593,81,19.45,421.63699999999994,37.618189,-122.398826,6
354,400596,13,2.07,2.329,37.987627,-122.040728,4
355,400598,41,16.77,458.043,38.04987,-122.531433,4
356,400600,13,4.69,9.038,37.891528,-122.14995900000001,5
357,400601,1,0.24,0.24,37.817578000000005,-122.296578,3
358,400602,1,1.48,11.39,37.484103999999995,-121.914359,4
359,400604,13,7.95,12.298,37.89803,-122.09204,4
360,400606,1,44.68,60.765,37.822295000000004,-122.25976999999999,4
361,400607,1,28.65,38.876999999999995,37.77487,-122.23274199999999,4
362,400608,1,25.59,35.817,37.741803999999995,-122.19731499999999,5
363,400609,1,31.31,41.537,37.796547,-122.270242,5
364,400611,1,14.69,24.916999999999998,37.619533000000004,-122.07565100000001,4
365,400612,1,6.2,11.51,37.871860999999996,-122.30521499999999,5
366,400615,13,15.72,15.454,38.010295,-122.01743700000002,4
367,400616,13,5.1,9.448,37.891578,-122.142555,4
368,400617,13,2.28,6.627999999999999,37.878808,-122.185235,4
369,400619,13,5.67,10.017999999999999,37.891509,-122.132425,4
370,400620,41,17.96,458.565,38.065599,-122.536996,4
371,400621,81,15.25,417.473,37.58677,-122.337944,5
372,400622,95,1.72,29.191999999999997,38.084435,-122.233021,3
373,400625,1,17.94,33.972,37.701329,-121.871949,5
374,400628,13,0.44,13.773,37.903475,-122.312712,4
375,400630,41,16.3,457.57300000000004,38.043717,-122.53501200000001,5
376,400634,1,15.8,26.026999999999997,37.633433000000004,-122.085877,4
377,400636,13,11.16,42.533,37.862189,-122.03388400000001,4
378,400637,85,5.05,5.05,37.255322,-121.85576499999999,3
379,400639,13,4.45,68.376,37.927096999999996,-122.37423000000001,3
380,400641,81,25.97,428.19300000000004,37.706492,-122.39473400000001,4
381,400642,1,1.83,1.821,37.821318,-122.268956,3
382,400643,85,43.79,393.463,37.390763,-121.99491200000001,4
383,400645,81,11.82,414.00699999999995,37.552458,-122.295073,4
384,400646,1,15.68,15.503,37.689634000000005,-122.119252,3
385,400648,85,16.06,16.236,37.303016,-122.034801,3
386,400649,85,9.06,21.613000000000003,37.251740999999996,-121.958118,2
387,400654,85,3.07,3.07,37.297486,-121.874117,3
388,400655,1,2.22,0.373,37.829582,-122.26663700000002,4
389,400656,41,15.85,457.12300000000005,38.037559,-122.53635600000001,4
390,400657,81,18.92,421.14300000000003,37.611521,-122.394365,6
391,400659,1,34.8,45.027,37.822953000000005,-122.292056,2
392,400660,13,8.59,21.923000000000002,37.99801,-122.28510800000001,4
393,400661,81,11.26,413.44699999999995,37.545931,-122.28905800000001,4
394,400662,1,6.22,16.447,37.522375,-121.98729099999998,4
395,400664,85,3.54,3.54,37.303458,-121.878143,3
396,400665,85,0.2,0.19,37.341439,-121.849299,4
397,400666,1,19.04,29.267,37.67425,-122.114421,6
398,400668,85,36.22,385.853,37.35512,-121.86696699999999,4
399,400669,1,28.65,38.876999999999995,37.774755,-122.232821,4
400,400670,1,18.25,28.476999999999997,37.664733,-122.10679499999999,5
401,400673,85,8.31,9.692,37.329972,-122.013423,4
402,400674,1,10.49,20.717,37.565692,-122.040628,4
403,400675,13,2.31,66.166,37.921473,-122.336918,3
404,400676,75,2.64,52.601000000000006,37.731577,-122.43422,4
405,400677,85,17.49,17.666,37.320009999999996,-122.04875700000001,4
406,400678,1,27.53,37.757,37.764978,-122.217592,4
407,400679,1,4.91,10.22,37.853676,-122.30001100000001,5
408,400681,1,15.5,25.726999999999997,37.629653000000005,-122.083176,4
409,400682,1,29.1,39.327,37.779555,-122.237925,4
410,400683,81,13.93,14.655999999999999,37.56726,-122.26920700000001,3
411,400685,1,17.48,27.706999999999997,37.654859,-122.100333,5
412,400686,1,10.32,20.546999999999997,37.563681,-122.03876499999998,4
413,400687,85,4.47,4.527,37.408833,-122.00098899999999,3
414,400688,85,11.16,11.335999999999999,37.259412,-121.966974,4
415,400690,85,6.22,6.22,37.255184,-121.87681699999999,3
416,400691,1,4.67,9.98,37.850502,-122.29941299999999,5
417,400692,1,40.11,56.188,37.786914,-122.196329,4
418,400695,1,0.35,10.26,37.468731,-121.907735,4
419,400696,13,2.23,33.638000000000005,37.751571000000006,-121.96005,4
420,400698,1,4.03,14.257,37.500427,-121.95879099999999,4
421,400700,85,9.43,9.43,37.251345,-121.93408899999999,3
422,400703,81,24.13,46.67,37.662585,-122.465286,4
423,400707,13,10.189,23.522,38.016715999999995,-122.267896,4
424,400709,85,1.94,1.94,37.341275,-121.927699,4
425,400712,13,8.81,40.183,37.835529,-122.009979,4
426,400713,85,9.43,9.43,37.251585,-121.934046,3
427,400714,85,4.76,6.142,37.316788,-121.95351200000002,4
428,400715,85,9.4,21.953000000000003,37.256205,-121.95535500000001,2
429,400716,1,9.03,19.257,37.549009999999996,-122.02445,4
430,400717,85,8.23,8.23,37.250424,-121.91246699999999,4
431,400720,81,13.92,416.10699999999997,37.575964,-122.319373,5
432,400723,85,1.25,1.25,37.334296,-121.936706,4
433,400726,85,12.9,14.282,37.341729,-122.09118799999999,4
434,400727,41,17.33,457.935,38.057889,-122.531097,4
435,400728,1,5.82,11.13,37.866566999999996,-122.30358600000001,5
436,400729,85,0.1,0.1,37.241625,-121.7675,1
437,400730,81,13.92,416.14300000000003,37.575865,-122.31953899999999,5
438,400731,1,1.31,31.37,37.52126,-122.103026,3
439,400733,81,1.18,403.403,37.462878,-122.145152,4
440,400734,13,3.95,67.806,37.926527,-122.365224,3
441,400736,13,1.81,6.1579999999999995,37.872735,-122.18927,4
442,400738,13,4.45,68.306,37.927273,-122.37421,3
443,400739,1,4.78,15.007,37.507992,-121.96839299999999,4
444,400740,1,25.34,35.567,37.738713,-122.19486200000001,5
445,400741,13,6.31,37.718,37.805445,-121.99048799999998,5
446,400742,85,28.44,377.74699999999996,37.25555,-121.79396899999999,4
447,400743,85,45.72,395.39300000000003,37.398989,-122.028373,4
448,400744,81,24.81,427.033,37.689976,-122.390983,4
449,400746,75,1.65,51.623000000000005,37.721564,-122.448231,5
